snapshot_id,agent_id,version,published_at,source_order,tool_name,description_chars,schema_chars,parameter_count,required_parameter_count,source,description,schema_json
claude-code/2.1.90,claude-code,2.1.90,2026-04-01T23:31:39.018Z,19,WebFetch,1479,336,2,2,trace,"IMPORTANT: WebFetch WILL FAIL for authenticated or private URLs. Before using this tool, check if the URL points to an authenticated service (e.g. Google Docs, Confluence, Jira, GitHub). If so, look for a specialized MCP tool that provides authenticated access.

- Fetches content from a specified URL and processes it using an AI model
- Takes a URL and a prompt as input
- Fetches the URL content, converts HTML to markdown
- Processes the content with the prompt using a small, fast model
- Returns the model's response about the content
- Use this tool when you need to retrieve and analyze web content

Usage notes:
  - IMPORTANT: If an MCP-provided web fetch tool is available, prefer using that tool instead of this one, as it may have fewer restrictions.
  - The URL must be a fully-formed valid URL
  - HTTP URLs will be automatically upgraded to HTTPS
  - The prompt should describe what information you want to extract from the page
  - This tool is read-only and does not modify any files
  - Results may be summarized if the content is very large
  - Includes a self-cleaning 15-minute cache for faster responses when repeatedly accessing the same URL
  - When a URL redirects to a different host, the tool will inform you and provide the redirect URL in a special format. You should then make a new WebFetch request with the redirect URL to fetch the content.
  - For GitHub URLs, prefer using the gh CLI via Bash instead (e.g., gh pr view, gh issue view, gh api).
","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""prompt"": {""description"": ""The prompt to run on the fetched content"", ""type"": ""string""}, ""url"": {""description"": ""The URL to fetch content from"", ""format"": ""uri"", ""type"": ""string""}}, ""required"": [""url"", ""prompt""], ""type"": ""object""}"
claude-code/2.1.90,claude-code,2.1.90,2026-04-01T23:31:39.018Z,20,WebSearch,1316,499,3,1,trace,"
- Allows Claude to search the web and use the results to inform responses
- Provides up-to-date information for current events and recent data
- Returns search result information formatted as search result blocks, including links as markdown hyperlinks
- Use this tool for accessing information beyond Claude's knowledge cutoff
- Searches are performed automatically within a single API call

CRITICAL REQUIREMENT - You MUST follow this:
  - After answering the user's question, you MUST include a ""Sources:"" section at the end of your response
  - In the Sources section, list all relevant URLs from the search results as markdown hyperlinks: [Title](URL)
  - This is MANDATORY - never skip including sources in your response
  - Example format:

    [Your answer here]

    Sources:
    - [Source Title 1](https://example.com/1)
    - [Source Title 2](https://example.com/2)

Usage notes:
  - Domain filtering is supported to include or block specific websites
  - Web search is only available in the US

IMPORTANT - Use the correct year in search queries:
  - The current month is May 2026. You MUST use this year when searching for recent information, documentation, or current events.
  - Example: If the user asks for ""latest React docs"", search for ""React documentation"" with the current year, NOT last year
","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""allowed_domains"": {""description"": ""Only include search results from these domains"", ""items"": {""type"": ""string""}, ""type"": ""array""}, ""blocked_domains"": {""description"": ""Never include search results from these domains"", ""items"": {""type"": ""string""}, ""type"": ""array""}, ""query"": {""description"": ""The search query to use"", ""minLength"": 2, ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}"
claude-code/2.1.90,claude-code,2.1.90,2026-04-01T23:31:39.018Z,21,Write,618,367,2,2,trace,"Writes a file to the local filesystem.

Usage:
- This tool will overwrite the existing file if there is one at the provided path.
- If this is an existing file, you MUST use the Read tool first to read the file's contents. This tool will fail if you did not read the file first.
- Prefer the Edit tool for modifying existing files — it only sends the diff. Only use this tool to create new files or for complete rewrites.
- NEVER create documentation files (*.md) or README files unless explicitly requested by the User.
- Only use emojis if the user explicitly requests it. Avoid writing emojis to files unless asked.","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""content"": {""description"": ""The content to write to the file"", ""type"": ""string""}, ""file_path"": {""description"": ""The absolute path to the file to write (must be absolute, not relative)"", ""type"": ""string""}}, ""required"": [""file_path"", ""content""], ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,0,Agent,6532,1047,6,2,trace,"Launch a new agent to handle complex, multi-step tasks autonomously.

The Agent tool launches specialized agents (subprocesses) that autonomously handle complex tasks. Each agent type has specific capabilities and tools available to it.

Available agent types and the tools they have access to:
- general-purpose: General-purpose agent for researching complex questions, searching for code, and executing multi-step tasks. When you are searching for a keyword or file and are not confident that you will find the right match in the first few tries use this agent to perform the search for you. (Tools: *)
- statusline-setup: Use this agent to configure the user's Claude Code status line setting. (Tools: Read, Edit)
- Explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg. ""src/components/**/*.tsx""), search code for keywords (eg. ""API endpoints""), or answer questions about the codebase (eg. ""how do API endpoints work?""). When calling this agent, specify the desired thoroughness level: ""quick"" for basic searches, ""medium"" for moderate exploration, or ""very thorough"" for comprehensive analysis across multiple locations and naming conventions. (Tools: All tools except Agent, ExitPlanMode, Edit, Write, NotebookEdit)
- Plan: Software architect agent for designing implementation plans. Use this when you need to plan the implementation strategy for a task. Returns step-by-step plans, identifies critical files, and considers architectural trade-offs. (Tools: All tools except Agent, ExitPlanMode, Edit, Write, NotebookEdit)

When using the Agent tool, specify a subagent_type parameter to select which agent type to use. If omitted, the general-purpose agent is used.

When NOT to use the Agent tool:
- If you want to read a specific file path, use the Read tool or the Glob tool instead of the Agent tool, to find the match more quickly
- If you are searching for a specific class definition like ""class Foo"", use the Glob tool instead, to find the match more quickly
- If you are searching for code within a specific file or set of 2-3 files, use the Read tool instead of the Agent tool, to find the match more quickly
- Other tasks that are not related to the agent descriptions above


Usage notes:
- Always include a short description (3-5 words) summarizing what the agent will do
- Launch multiple agents concurrently whenever possible, to maximize performance; to do that, use a single message with multiple tool uses
- When the agent is done, it will return a single message back to you. The result returned by the agent is not visible to the user. To show the user the result, you should send a text message back to the user with a concise summary of the result.
- You can optionally run agents in the background using the run_in_background parameter. When an agent runs in the background, you will be automatically notified when it completes — do NOT sleep, poll, or proactively check on its progress. Continue with other work or respond to the user instead.
- **Foreground vs background**: Use foreground (default) when you need the agent's results before you can proceed — e.g., research agents whose findings inform your next steps. Use background when you have genuinely independent work to do in parallel.
- To continue a previously spawned agent, use SendMessage with the agent's ID or name as the `to` field. The agent resumes with its full context preserved. Each Agent invocation starts fresh — provide a complete task description.
- The agent's outputs should generally be trusted
- Clearly tell the agent whether you expect it to write code or just to do research (search, file reads, web fetches, etc.), since it is not aware of the user's intent
- If the agent description mentions that it should be used proactively, then you should try your best to use it without the user having to ask for it first. Use your judgement.
- If the user specifies that they want you to run agents ""in parallel"", you MUST send a single message with multiple Agent tool use content blocks. For example, if you need to launch both a build-validator agent and a test-runner agent in parallel, send a single message with both tool calls.
- You can optionally set `isolation: ""worktree""` to run the agent in a temporary git worktree, giving it an isolated copy of the repository. The worktree is automatically cleaned up if the agent makes no changes; if changes are made, the worktree path and branch are returned in the result.

## Writing the prompt

Brief the agent like a smart colleague who just walked into the room — it hasn't seen this conversation, doesn't know what you've tried, doesn't understand why this task matters.
- Explain what you're trying to accomplish and why.
- Describe what you've already learned or ruled out.
- Give enough context about the surrounding problem that the agent can make judgment calls rather than just following a narrow instruction.
- If you need a short response, say so (""report in under 200 words"").
- Lookups: hand over the exact command. Investigations: hand over the question — prescribed steps become dead weight when the premise is wrong.

Terse command-style prompts produce shallow, generic work.

**Never delegate understanding.** Don't write ""based on your findings, fix the bug"" or ""based on the research, implement it."" Those phrases push synthesis onto the agent instead of doing it yourself. Write prompts that prove you understood: include file paths, line numbers, what specifically to change.


Example usage:

<example_agent_descriptions>
""test-runner"": use this agent after you are done writing code to run tests
""greeting-responder"": use this agent to respond to user greetings with a friendly joke
</example_agent_descriptions>

<example>
user: ""Please write a function that checks if a number is prime""
assistant: I'm going to use the Write tool to write the following code:
<code>
function isPrime(n) {
  if (n <= 1) return false
  for (let i = 2; i * i <= n; i++) {
    if (n % i === 0) return false
  }
  return true
}
</code>
<commentary>
Since a significant piece of code was written and the task was completed, now use the test-runner agent to run the tests
</commentary>
assistant: Uses the Agent tool to launch the test-runner agent
</example>

<example>
user: ""Hello""
<commentary>
Since the user is greeting, use the greeting-responder agent to respond with a friendly joke
</commentary>
assistant: ""I'm going to use the Agent tool to launch the greeting-responder agent""
</example>
","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""description"": {""description"": ""A short (3-5 word) description of the task"", ""type"": ""string""}, ""isolation"": {""description"": ""Isolation mode. \""worktree\"" creates a temporary git worktree so the agent works on an isolated copy of the repo."", ""enum"": [""worktree""], ""type"": ""string""}, ""model"": {""description"": ""Optional model override for this agent. Takes precedence over the agent definition's model frontmatter. If omitted, uses the agent definition's model, or inherits from the parent."", ""enum"": [""sonnet"", ""opus"", ""haiku""], ""type"": ""string""}, ""prompt"": {""description"": ""The task for the agent to perform"", ""type"": ""string""}, ""run_in_background"": {""description"": ""Set to true to run this agent in the background. You will be notified when it completes."", ""type"": ""boolean""}, ""subagent_type"": {""description"": ""The type of specialized agent to use for this task"", ""type"": ""string""}}, ""required"": [""description"", ""prompt""], ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,1,AskUserQuestion,1763,3149,4,1,trace,"Use this tool when you need to ask the user questions during execution. This allows you to:
1. Gather user preferences or requirements
2. Clarify ambiguous instructions
3. Get decisions on implementation choices as you work
4. Offer choices to the user about what direction to take.

Usage notes:
- Users will always be able to select ""Other"" to provide custom text input
- Use multiSelect: true to allow multiple answers to be selected for a question
- If you recommend a specific option, make that the first option in the list and add ""(Recommended)"" at the end of the label

Plan mode note: In plan mode, use this tool to clarify requirements or choose between approaches BEFORE finalizing your plan. Do NOT use this tool to ask ""Is my plan ready?"" or ""Should I proceed?"" - use ExitPlanMode for plan approval. IMPORTANT: Do not reference ""the plan"" in your questions (e.g., ""Do you have feedback about the plan?"", ""Does the plan look good?"") because the user cannot see the plan in the UI until you call ExitPlanMode. If you need plan approval, use ExitPlanMode instead.

Preview feature:
Use the optional `preview` field on options when presenting concrete artifacts that users need to visually compare:
- ASCII mockups of UI layouts or components
- Code snippets showing different implementations
- Diagram variations
- Configuration examples

Preview content is rendered as markdown in a monospace box. Multi-line text with newlines is supported. When any option has a preview, the UI switches to a side-by-side layout with a vertical option list on the left and preview on the right. Do not use previews for simple preference questions where labels and descriptions suffice. Note: previews are only supported for single-select questions (not multiSelect).
","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""annotations"": {""additionalProperties"": {""additionalProperties"": false, ""properties"": {""notes"": {""description"": ""Free-text notes the user added to their selection."", ""type"": ""string""}, ""preview"": {""description"": ""The preview content of the selected option, if the question used previews."", ""type"": ""string""}}, ""type"": ""object""}, ""description"": ""Optional per-question annotations from the user (e.g., notes on preview selections). Keyed by question text."", ""propertyNames"": {""type"": ""string""}, ""type"": ""object""}, ""answers"": {""additionalProperties"": {""type"": ""string""}, ""description"": ""User answers collected by the permission component"", ""propertyNames"": {""type"": ""string""}, ""type"": ""object""}, ""metadata"": {""additionalProperties"": false, ""description"": ""Optional metadata for tracking and analytics purposes. Not displayed to user."", ""properties"": {""source"": {""description"": ""Optional identifier for the source of this question (e.g., \""remember\"" for /remember command). Used for analytics tracking."", ""type"": ""string""}}, ""type"": ""object""}, ""questions"": {""description"": ""Questions to ask the user (1-4 questions)"", ""items"": {""additionalProperties"": false, ""properties"": {""header"": {""description"": ""Very short label displayed as a chip/tag (max 12 chars). Examples: \""Auth method\"", \""Library\"", \""Approach\""."", ""type"": ""string""}, ""multiSelect"": {""default"": false, ""description"": ""Set to true to allow the user to select multiple options instead of just one. Use when choices are not mutually exclusive."", ""type"": ""boolean""}, ""options"": {""description"": ""The available choices for this question. Must have 2-4 options. Each option should be a distinct, mutually exclusive choice (unless multiSelect is enabled). There should be no 'Other' option, that will be provided automatically."", ""items"": {""additionalProperties"": false, ""properties"": {""description"": {""description"": ""Explanation of what this option means or what will happen if chosen. Useful for providing context about trade-offs or implications."", ""type"": ""string""}, ""label"": {""description"": ""The display text for this option that the user will see and select. Should be concise (1-5 words) and clearly describe the choice."", ""type"": ""string""}, ""preview"": {""description"": ""Optional preview content rendered when this option is focused. Use for mockups, code snippets, or visual comparisons that help users compare options. See the tool description for the expected content format."", ""type"": ""string""}}, ""required"": [""label"", ""description""], ""type"": ""object""}, ""maxItems"": 4, ""minItems"": 2, ""type"": ""array""}, ""question"": {""description"": ""The complete question to ask the user. Should be clear, specific, and end with a question mark. Example: \""Which library should we use for date formatting?\"" If multiSelect is true, phrase it accordingly, e.g. \""Which features do you want to enable?\"""", ""type"": ""string""}}, ""required"": [""question"", ""header"", ""options"", ""multiSelect""], ""type"": ""object""}, ""maxItems"": 4, ""minItems"": 1, ""type"": ""array""}}, ""required"": [""questions""], ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,2,Bash,10007,1461,5,1,trace,"Executes a given bash command and returns its output.

The working directory persists between commands, but shell state does not. The shell environment is initialized from the user's profile (bash or zsh).

IMPORTANT: Avoid using this tool to run `find`, `grep`, `cat`, `head`, `tail`, `sed`, `awk`, or `echo` commands, unless explicitly instructed or after you have verified that a dedicated tool cannot accomplish your task. Instead, use the appropriate dedicated tool as this will provide a much better experience for the user:

 - File search: Use Glob (NOT find or ls)
 - Content search: Use Grep (NOT grep or rg)
 - Read files: Use Read (NOT cat/head/tail)
 - Edit files: Use Edit (NOT sed/awk)
 - Write files: Use Write (NOT echo >/cat <<EOF)
 - Communication: Output text directly (NOT echo/printf)
While the Bash tool can do similar things, it’s better to use the built-in tools as they provide a better user experience and make it easier to review tool calls and give permission.

# Instructions
 - If your command will create new directories or files, first use this tool to run `ls` to verify the parent directory exists and is the correct location.
 - Always quote file paths that contain spaces with double quotes in your command (e.g., cd ""path with spaces/file.txt"")
 - Try to maintain your current working directory throughout the session by using absolute paths and avoiding usage of `cd`. You may use `cd` if the User explicitly requests it.
 - You may specify an optional timeout in milliseconds (up to 600000ms / 10 minutes). By default, your command will timeout after 120000ms (2 minutes).
 - You can use the `run_in_background` parameter to run the command in the background. Only use this if you don't need the result immediately and are OK being notified when the command completes later. You do not need to check the output right away - you'll be notified when it finishes. You do not need to use '&' at the end of the command when using this parameter.
 - When issuing multiple commands:
  - If the commands are independent and can run in parallel, make multiple Bash tool calls in a single message. Example: if you need to run ""git status"" and ""git diff"", send a single message with two Bash tool calls in parallel.
  - If the commands depend on each other and must run sequentially, use a single Bash call with '&&' to chain them together.
  - Use ';' only when you need to run commands sequentially but don't care if earlier commands fail.
  - DO NOT use newlines to separate commands (newlines are ok in quoted strings).
 - For git commands:
  - Prefer to create a new commit rather than amending an existing commit.
  - Before running destructive operations (e.g., git reset --hard, git push --force, git checkout --), consider whether there is a safer alternative that achieves the same goal. Only use destructive operations when they are truly the best approach.
  - Never skip hooks (--no-verify) or bypass signing (--no-gpg-sign, -c commit.gpgsign=false) unless the user has explicitly asked for it. If a hook fails, investigate and fix the underlying issue.
 - Avoid unnecessary `sleep` commands:
  - Do not sleep between commands that can run immediately — just run them.
  - If your command is long running and you would like to be notified when it finishes — use `run_in_background`. No sleep needed.
  - Do not retry failing commands in a sleep loop — diagnose the root cause.
  - If waiting for a background task you started with `run_in_background`, you will be notified when it completes — do not poll.
  - If you must poll an external process, use a check command (e.g. `gh run view`) rather than sleeping first.
  - If you must sleep, keep the duration short (1-5 seconds) to avoid blocking the user.


# Committing changes with git

Only create commits when requested by the user. If unclear, ask first. When the user asks you to create a new git commit, follow these steps carefully:

You can call multiple tools in a single response. When multiple independent pieces of information are requested and all commands are likely to succeed, run multiple tool calls in parallel for optimal performance. The numbered steps below indicate which commands should be batched in parallel.

Git Safety Protocol:
- NEVER update the git config
- NEVER run destructive git commands (push --force, reset --hard, checkout ., restore ., clean -f, branch -D) unless the user explicitly requests these actions. Taking unauthorized destructive actions is unhelpful and can result in lost work, so it's best to ONLY run these commands when given direct instructions 
- NEVER skip hooks (--no-verify, --no-gpg-sign, etc) unless the user explicitly requests it
- NEVER run force push to main/master, warn the user if they request it
- CRITICAL: Always create NEW commits rather than amending, unless the user explicitly requests a git amend. When a pre-commit hook fails, the commit did NOT happen — so --amend would modify the PREVIOUS commit, which may result in destroying work or losing previous changes. Instead, after hook failure, fix the issue, re-stage, and create a NEW commit
- When staging files, prefer adding specific files by name rather than using ""git add -A"" or ""git add ."", which can accidentally include sensitive files (.env, credentials) or large binaries
- NEVER commit changes unless the user explicitly asks you to. It is VERY IMPORTANT to only commit when explicitly asked, otherwise the user will feel that you are being too proactive

1. Run the following bash commands in parallel, each using the Bash tool:
  - Run a git status command to see all untracked files. IMPORTANT: Never use the -uall flag as it can cause memory issues on large repos.
  - Run a git diff command to see both staged and unstaged changes that will be committed.
  - Run a git log command to see recent commit messages, so that you can follow this repository's commit message style.
2. Analyze all staged changes (both previously staged and newly added) and draft a commit message:
  - Summarize the nature of the changes (eg. new feature, enhancement to an existing feature, bug fix, refactoring, test, docs, etc.). Ensure the message accurately reflects the changes and their purpose (i.e. ""add"" means a wholly new feature, ""update"" means an enhancement to an existing feature, ""fix"" means a bug fix, etc.).
  - Do not commit files that likely contain secrets (.env, credentials.json, etc). Warn the user if they specifically request to commit those files
  - Draft a concise (1-2 sentences) commit message that focuses on the ""why"" rather than the ""what""
  - Ensure it accurately reflects the changes and their purpose
3. Run the following commands in parallel:
   - Add relevant untracked files to the staging area.
   - Create the commit with a message ending with:
   Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>
   - Run git status after the commit completes to verify success.
   Note: git status depends on the commit completing, so run it sequentially after the commit.
4. If the commit fails due to pre-commit hook: fix the issue and create a NEW commit

Important notes:
- NEVER run additional commands to read or explore code, besides git bash commands
- NEVER use the TodoWrite or Agent tools
- DO NOT push to the remote repository unless the user explicitly asks you to do so
- IMPORTANT: Never use git commands with the -i flag (like git rebase -i or git add -i) since they require interactive input which is not supported.
- IMPORTANT: Do not use --no-edit with git rebase commands, as the --no-edit flag is not a valid option for git rebase.
- If there are no changes to commit (i.e., no untracked files and no modifications), do not create an empty commit
- In order to ensure good formatting, ALWAYS pass the commit message via a HEREDOC, a la this example:
<example>
git commit -m ""$(cat <<'EOF'
   Commit message here.

   Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>
   EOF
   )""
</example>

# Creating pull requests
Use the gh command via the Bash tool for ALL GitHub-related tasks including working with issues, pull requests, checks, and releases. If given a Github URL use the gh command to get the information needed.

IMPORTANT: When the user asks you to create a pull request, follow these steps carefully:

1. Run the following bash commands in parallel using the Bash tool, in order to understand the current state of the branch since it diverged from the main branch:
   - Run a git status command to see all untracked files (never use -uall flag)
   - Run a git diff command to see both staged and unstaged changes that will be committed
   - Check if the current branch tracks a remote branch and is up to date with the remote, so you know if you need to push to the remote
   - Run a git log command and `git diff [base-branch]...HEAD` to understand the full commit history for the current branch (from the time it diverged from the base branch)
2. Analyze all changes that will be included in the pull request, making sure to look at all relevant commits (NOT just the latest commit, but ALL commits that will be included in the pull request!!!), and draft a pull request title and summary:
   - Keep the PR title short (under 70 characters)
   - Use the description/body for details, not the title
3. Run the following commands in parallel:
   - Create new branch if needed
   - Push to remote with -u flag if needed
   - Create PR using gh pr create with the format below. Use a HEREDOC to pass the body to ensure correct formatting.
<example>
gh pr create --title ""the pr title"" --body ""$(cat <<'EOF'
## Summary
<1-3 bullet points>

## Test plan
[Bulleted markdown checklist of TODOs for testing the pull request...]

🤖 Generated with [Claude Code](https://claude.com/claude-code)
EOF
)""
</example>

Important:
- DO NOT use the TodoWrite or Agent tools
- Return the PR URL when you're done, so the user can see it

# Other common operations
- View comments on a Github PR: gh api repos/foo/bar/pulls/123/comments","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""command"": {""description"": ""The command to execute"", ""type"": ""string""}, ""dangerouslyDisableSandbox"": {""description"": ""Set this to true to dangerously override sandbox mode and run commands without sandboxing."", ""type"": ""boolean""}, ""description"": {""description"": ""Clear, concise description of what this command does in active voice. Never use words like \""complex\"" or \""risk\"" in the description - just describe what it does.\n\nFor simple commands (git, npm, standard CLI tools), keep it brief (5-10 words):\n- ls → \""List files in current directory\""\n- git status → \""Show working tree status\""\n- npm install → \""Install package dependencies\""\n\nFor commands that are harder to parse at a glance (piped commands, obscure flags, etc.), add enough context to clarify what it does:\n- find . -name \""*.tmp\"" -exec rm {} \\; → \""Find and delete all .tmp files recursively\""\n- git reset --hard origin/main → \""Discard all local changes and match remote main\""\n- curl -s url | jq '.data[]' → \""Fetch JSON from URL and extract data array elements\"""", ""type"": ""string""}, ""run_in_background"": {""description"": ""Set to true to run this command in the background. Use Read to read the output later."", ""type"": ""boolean""}, ""timeout"": {""description"": ""Optional timeout in milliseconds (max 600000)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,3,CronCreate,2924,987,4,2,trace,"Schedule a prompt to be enqueued at a future time. Use for both recurring schedules and one-shot reminders.

Uses standard 5-field cron in the user's local timezone: minute hour day-of-month month day-of-week. ""0 9 * * *"" means 9am local — no timezone conversion needed.

## One-shot tasks (recurring: false)

For ""remind me at X"" or ""at <time>, do Y"" requests — fire once then auto-delete.
Pin minute/hour/day-of-month/month to specific values:
  ""remind me at 2:30pm today to check the deploy"" → cron: ""30 14 <today_dom> <today_month> *"", recurring: false
  ""tomorrow morning, run the smoke test"" → cron: ""57 8 <tomorrow_dom> <tomorrow_month> *"", recurring: false

## Recurring jobs (recurring: true, the default)

For ""every N minutes"" / ""every hour"" / ""weekdays at 9am"" requests:
  ""*/5 * * * *"" (every 5 min), ""0 * * * *"" (hourly), ""0 9 * * 1-5"" (weekdays at 9am local)

## Avoid the :00 and :30 minute marks when the task allows it

Every user who asks for ""9am"" gets `0 9`, and every user who asks for ""hourly"" gets `0 *` — which means requests from across the planet land on the API at the same instant. When the user's request is approximate, pick a minute that is NOT 0 or 30:
  ""every morning around 9"" → ""57 8 * * *"" or ""3 9 * * *"" (not ""0 9 * * *"")
  ""hourly"" → ""7 * * * *"" (not ""0 * * * *"")
  ""in an hour or so, remind me to..."" → pick whatever minute you land on, don't round

Only use minute 0 or 30 when the user names that exact time and clearly means it (""at 9:00 sharp"", ""at half past"", coordinating with a meeting). When in doubt, nudge a few minutes early or late — the user will not notice, and the fleet will.

## Durability

By default (durable: false) the job lives only in this Claude session — nothing is written to disk, and the job is gone when Claude exits. Pass durable: true to write to .claude/scheduled_tasks.json so the job survives restarts. Only use durable: true when the user explicitly asks for the task to persist (""keep doing this every day"", ""set this up permanently""). Most ""remind me in 5 minutes"" / ""check back in an hour"" requests should stay session-only.

## Runtime behavior

Jobs only fire while the REPL is idle (not mid-query). Durable jobs persist to .claude/scheduled_tasks.json and survive session restarts — on next launch they resume automatically. One-shot durable tasks that were missed while the REPL was closed are surfaced for catch-up. Session-only jobs die with the process. The scheduler adds a small deterministic jitter on top of whatever you pick: recurring tasks fire up to 10% of their period late (max 15 min); one-shot tasks landing on :00 or :30 fire up to 90 s early. Picking an off-minute is still the bigger lever.

Recurring tasks auto-expire after 7 days — they fire one final time, then are deleted. This bounds session lifetime. Tell the user about the 7-day limit when scheduling recurring jobs.

Returns a job ID you can pass to CronDelete.","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""cron"": {""description"": ""Standard 5-field cron expression in local time: \""M H DoM Mon DoW\"" (e.g. \""*/5 * * * *\"" = every 5 minutes, \""30 14 28 2 *\"" = Feb 28 at 2:30pm local once)."", ""type"": ""string""}, ""durable"": {""description"": ""true = persist to .claude/scheduled_tasks.json and survive restarts. false (default) = in-memory only, dies when this Claude session ends. Use true only when the user asks the task to survive across sessions."", ""type"": ""boolean""}, ""prompt"": {""description"": ""The prompt to enqueue at each fire time."", ""type"": ""string""}, ""recurring"": {""description"": ""true (default) = fire on every cron match until deleted or auto-expired after 7 days. false = fire once at the next match, then auto-delete. Use false for \""remind me at X\"" one-shot requests with pinned minute/hour/dom/month."", ""type"": ""boolean""}}, ""required"": [""cron"", ""prompt""], ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,4,CronDelete,167,219,1,1,trace,Cancel a cron job previously scheduled with CronCreate. Removes it from .claude/scheduled_tasks.json (durable jobs) or the in-memory session store (session-only jobs).,"{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""id"": {""description"": ""Job ID returned by CronCreate."", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,5,CronList,106,126,0,0,trace,"List all cron jobs scheduled via CronCreate, both durable (.claude/scheduled_tasks.json) and session-only.","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {}, ""type"": ""object""}"
claude-code/2.1.91,claude-code,2.1.91,2026-04-02T22:37:15.575Z,6,Edit,1094,584,4,3,trace,"Performs exact string replacements in files.

Usage:
- You must use your `Read` tool at least once in the conversation before editing. This tool will error if you attempt an edit without reading the file.
- When editing text from Read tool output, ensure you preserve the exact indentation (tabs/spaces) as it appears AFTER the line number prefix. The line number prefix format is: line number + tab. Everything after that is the actual file content to match. Never include any part of the line number prefix in the old_string or new_string.
- ALWAYS prefer editing existing files in the codebase. NEVER write new files unless explicitly required.
- Only use emojis if the user explicitly requests it. Avoid adding emojis to files unless asked.
- The edit will FAIL if `old_string` is not unique in the file. Either provide a larger string with more surrounding context to make it unique or use `replace_all` to change every instance of `old_string`.
- Use `replace_all` for replacing and renaming strings across the file. This parameter is useful if you want to rename a variable for instance.","{""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""additionalProperties"": false, ""properties"": {""file_path"": {""description"": ""The absolute path to the file to modify"", ""type"": ""string""}, ""new_string"": {""description"": ""The text to replace it with (must be different from old_string)"", ""type"": ""string""}, ""old_string"": {""description"": ""The text to replace"", ""type"": ""string""}, ""replace_all"": {""default"": false, ""description"": ""Replace all occurrences of old_string (default false)"", ""type"": ""boolean""}}, ""required"": [""file_path"", ""old_string"", ""new_string""], ""type"": ""object""}"
